Name_of_the_Political_Party,Prefix,Bond_Number,Denominations,Date,Month,Year
ALL INDIA TRINAMOOL CONGRESS,TL,14673,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14675,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14687,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14685,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14681,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14689,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14683,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14679,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14883,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14699,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14697,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14693,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14691,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14695,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14690,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14692,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14694,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14885,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14897,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14696,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14889,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14893,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14895,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14891,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14887,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14899,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14698,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15151,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,14700,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15158,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15188,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15168,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15162,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15166,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15190,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15154,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15152,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15176,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15156,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15174,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15164,1000000.0,14,July,2023
ALL INDIA TRINAMOOL CONGRESS,TL,15160,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,14684,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,14751,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,14755,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,14753,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15801,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,14772,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15805,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,14774,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15803,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15804,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15808,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15806,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15807,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15809,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15812,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15813,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OC,15814,10000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,2686,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,2676,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,2602,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,2694,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7369,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7367,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7363,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7365,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7379,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,2666,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,2652,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,2671,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,2605,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7394,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7396,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7392,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7390,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7403,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7401,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7405,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7398,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7400,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7397,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7399,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7402,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7404,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7408,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7412,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7406,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7414,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7410,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7407,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7411,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7413,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7409,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7415,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7416,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7417,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7425,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7419,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7423,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7421,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7427,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7434,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7430,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7428,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7436,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7432,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7431,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7429,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7435,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7433,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7439,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7437,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7450,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7454,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7438,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7440,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7448,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7452,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7456,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7442,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7444,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,7446,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,3487,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,3485,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,3479,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,TL,3483,1000000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OL,11055,100000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OL,11013,100000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OL,11043,100000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OL,11052,100000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OL,11027,100000.0,14,July,2023
BHARAT RASHTRA SAMITHI,OL,11005,100000.0,14,July,2023
