Name_of_the_Political_Party,Denominations,Date,Month,Year,id
ALL INDIA TRINAMOOL CONGRESS,10000000.0,20,October,2023,OC16302
ALL INDIA TRINAMOOL CONGRESS,10000000.0,20,October,2023,OC16311
ALL INDIA TRINAMOOL CONGRESS,10000000.0,20,October,2023,OC16309
ALL INDIA TRINAMOOL CONGRESS,10000000.0,20,October,2023,OC16305
ALL INDIA TRINAMOOL CONGRESS,10000000.0,20,October,2023,OC16307
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15614
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15620
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15626
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15624
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15618
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15616
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15622
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15630
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15632
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15628
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15310
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15322
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15324
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15306
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15304
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15308
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15336
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15328
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15302
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15338
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15334
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15332
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15340
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15320
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15314
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15318
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15326
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15330
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15316
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15312
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15345
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15347
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15635
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15641
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15349
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15637
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15643
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15639
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15652
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15658
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15660
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15656
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15742
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15746
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15748
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15744
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15738
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15740
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15403
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15407
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15409
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15413
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15411
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15415
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15401
ALL INDIA TRINAMOOL CONGRESS,1000000.0,20,October,2023,TL15405
ALL INDIA TRINAMOOL CONGRESS,100000.0,20,October,2023,OL29701
ALL INDIA TRINAMOOL CONGRESS,100000.0,20,October,2023,OL29708
RASHTRIYA JANTA DAL,1000000.0,20,October,2023,TL15329
RASHTRIYA JANTA DAL,1000000.0,20,October,2023,TL15323
RASHTRIYA JANTA DAL,1000000.0,20,October,2023,TL15325
RASHTRIYA JANTA DAL,1000000.0,20,October,2023,TL15327
RASHTRIYA JANTA DAL,1000000.0,20,October,2023,TL15343
RASHTRIYA JANTA DAL,1000000.0,20,October,2023,TL15341
RASHTRIYA JANTA DAL,1000000.0,20,October,2023,TL15654
RASHTRIYA JANTA DAL,1000000.0,20,October,2023,TL15501
RASHTRIYA JANTA DAL,1000000.0,20,October,2023,TL15503
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29697
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29695
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29699
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29693
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29700
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29706
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29704
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29702
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29815
RASHTRIYA JANTA DAL,100000.0,20,October,2023,OL29811
SHIVSENA,100000.0,20,October,2023,OL27622
SHIVSENA,100000.0,20,October,2023,OL27620
SHIVSENA,100000.0,20,October,2023,OL27616
SHIVSENA,100000.0,20,October,2023,OL27624
SHIVSENA,100000.0,20,October,2023,OL27618
SHIVSENA,100000.0,20,October,2023,OL27626
SHIVSENA,100000.0,20,October,2023,OL27614
SHIVSENA,100000.0,20,October,2023,OL27627
SHIVSENA,100000.0,20,October,2023,OL27621
SHIVSENA,100000.0,20,October,2023,OL27619
SHIVSENA,100000.0,20,October,2023,OL27625
SHIVSENA,100000.0,20,October,2023,OL27617
SHIVSENA,100000.0,20,October,2023,OL27623
SHIVSENA,100000.0,20,October,2023,OL27608
SHIVSENA,100000.0,20,October,2023,OL27604
SHIVSENA,100000.0,20,October,2023,OL27606
SHIVSENA,100000.0,20,October,2023,OL27602
BHARATIYA JANATA PARTY,10000000.0,21,October,2023,OC16538
BHARATIYA JANATA PARTY,10000000.0,21,October,2023,OC16542
BHARATIYA JANATA PARTY,10000000.0,21,October,2023,OC16536
BHARATIYA JANATA PARTY,10000000.0,21,October,2023,OC16540
BHARATIYA JANATA PARTY,10000000.0,21,October,2023,OC16544
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,21,October,2023,OC16554
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,21,October,2023,OC16552
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,23,October,2023,TL2406
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,23,October,2023,TL2404
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,23,October,2023,TL15387
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,23,October,2023,TL15389
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,23,October,2023,TL15385
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,23,October,2023,TL15391
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,23,October,2023,TL15393
BHARATIYA JANATA PARTY,1000000.0,25,October,2023,TL15431
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,25,October,2023,OC16072
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,25,October,2023,OC16068
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,25,October,2023,OC16070
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,25,October,2023,OC16074
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,25,October,2023,OC16076
ALL INDIA TRINAMOOL CONGRESS,10000000.0,26,October,2023,OC16310
ALL INDIA TRINAMOOL CONGRESS,1000000.0,26,October,2023,TL15680
ALL INDIA TRINAMOOL CONGRESS,1000000.0,26,October,2023,TL15682
ALL INDIA TRINAMOOL CONGRESS,1000000.0,26,October,2023,TL15676
ALL INDIA TRINAMOOL CONGRESS,1000000.0,26,October,2023,TL15674
ALL INDIA TRINAMOOL CONGRESS,1000000.0,26,October,2023,TL15684
ALL INDIA TRINAMOOL CONGRESS,1000000.0,26,October,2023,TL15678
ALL INDIA TRINAMOOL CONGRESS,1000000.0,26,October,2023,TL15672
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16086
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16078
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16082
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16084
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16080
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16049
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16051
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16055
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16053
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16057
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16196
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16190
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16194
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16192
BHARATIYA JANATA PARTY,10000000.0,26,October,2023,OC16188
BHARATIYA JANATA PARTY,1000000.0,26,October,2023,TL15751
BHARATIYA JANATA PARTY,1000000.0,26,October,2023,TL15450
BHARATIYA JANATA PARTY,1000000.0,26,October,2023,TL15448
BHARATIYA JANATA PARTY,1000000.0,26,October,2023,TL15429
BHARATIYA JANATA PARTY,1000000.0,26,October,2023,TL15753
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,October,2023,OC16419
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,October,2023,OC16415
ALL INDIA TRINAMOOL CONGRESS,10000000.0,27,October,2023,OC16417
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,October,2023,OL29817
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,October,2023,OL29813
ALL INDIA TRINAMOOL CONGRESS,100000.0,27,October,2023,OL29819
BHARATIYA JANATA PARTY,10000000.0,27,October,2023,OC844
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,9,November,2023,OC5666
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,9,November,2023,OC5682
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,9,November,2023,OC5676
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,9,November,2023,OC5670
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,9,November,2023,OC5685
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,9,November,2023,OC5678
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC14106
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC14102
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC14100
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC14104
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16463
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16457
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16422
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16459
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16424
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16467
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16471
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16451
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16418
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16453
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16420
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16465
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16455
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16469
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,10,November,2023,OC16461
SIKKIM DEMOCRATIC FRONT,10000000.0,10,November,2023,OC15183
SIKKIM DEMOCRATIC FRONT,10000000.0,10,November,2023,OC15185
SIKKIM DEMOCRATIC FRONT,10000000.0,10,November,2023,OC15181
SIKKIM DEMOCRATIC FRONT,10000000.0,10,November,2023,OC15177
SIKKIM DEMOCRATIC FRONT,10000000.0,10,November,2023,OC15179
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14112
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14110
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14114
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14122
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14118
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14120
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14116
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14103
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14135
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14257
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14219
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14269
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14235
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14111
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14117
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14159
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14137
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14107
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14241
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14245
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14165
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14155
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14263
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14097
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14101
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14169
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14163
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14193
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14141
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14189
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14181
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14247
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14171
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14229
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14265
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14129
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14121
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14153
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14191
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14151
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14131
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14213
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14227
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14237
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14275
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14179
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14197
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14105
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14261
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14133
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14167
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14249
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14251
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14127
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14161
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14183
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14201
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14203
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14211
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14175
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14277
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14271
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14215
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14157
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14109
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14125
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14187
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14207
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14185
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14239
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14173
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14149
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14095
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14205
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14267
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14221
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14123
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14259
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14225
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14147
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14139
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14119
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14253
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14255
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14099
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14113
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14233
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14195
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14209
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14143
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14145
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14273
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14217
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14279
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14223
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14177
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14199
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14243
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14231
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC14115
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5684
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5695
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5680
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5668
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5692
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5690
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5687
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5664
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5674
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC5672
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC1368
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC1366
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC1370
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC1364
BHARATIYA JANATA PARTY,10000000.0,13,November,2023,OC1362
BHARATIYA JANATA PARTY,1000000.0,13,November,2023,TL3301
BHARATIYA JANATA PARTY,1000000.0,13,November,2023,TL3303
BHARATIYA JANATA PARTY,100000.0,13,November,2023,OL13102
BHARATIYA JANATA PARTY,100000.0,13,November,2023,OL13110
BHARATIYA JANATA PARTY,100000.0,13,November,2023,OL13108
BHARATIYA JANATA PARTY,100000.0,13,November,2023,OL13106
BHARATIYA JANATA PARTY,100000.0,13,November,2023,OL13104
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,13,November,2023,OC5688
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,13,November,2023,OC5679
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,13,November,2023,OC5681
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,13,November,2023,OC5683
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,13,November,2023,OC5686
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,13,November,2023,OC5694
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,13,November,2023,OC5691
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,13,November,2023,OC5697
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,13,November,2023,TL1711
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,13,November,2023,TL1715
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,13,November,2023,TL1708
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,13,November,2023,TL1713
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8041
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8032
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8047
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8045
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8035
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8039
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8051
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8037
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8049
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,13,November,2023,OL8043
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16421
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16452
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16454
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16425
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16423
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16462
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16474
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16466
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16456
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16468
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16458
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16470
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16460
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16472
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16464
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15636
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15630
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16475
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15638
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15628
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC16473
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15646
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15640
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15626
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15644
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15632
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15642
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15648
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15650
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,14,November,2023,OC15634
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,November,2023,OC16249
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,November,2023,OC16251
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,November,2023,OC17721
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,15,November,2023,OC17711
