Name_of_the_Purchaser,Denominations,purchase_date,purchase_month,purchase_year,id
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15009
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15543
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15023
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15535
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15551
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15541
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15025
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15529
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15021
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15007
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15017
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15015
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15019
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15537
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15527
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15539
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15533
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15011
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15013
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15547
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15549
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15553
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15005
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15545
B G SHIRKE CONSTRUCTION TECHNOLOGY PVT L TD,10000000.0,12,Jul,2023,OC15531
BIOLOGICAL E LIMITED,10000000.0,12,Jul,2023,OC14776
BIOLOGICAL E LIMITED,10000000.0,12,Jul,2023,OC14782
BIOLOGICAL E LIMITED,10000000.0,12,Jul,2023,OC14780
BIOLOGICAL E LIMITED,10000000.0,12,Jul,2023,OC14726
BIOLOGICAL E LIMITED,10000000.0,12,Jul,2023,OC14778
BOSE CONSTRUCTIONS,1000000.0,12,Jul,2023,TL7403
BOSE CONSTRUCTIONS,1000000.0,12,Jul,2023,TL7401
BOSE CONSTRUCTIONS,1000000.0,12,Jul,2023,TL7405
BOSE CONSTRUCTIONS,1000000.0,12,Jul,2023,TL7398
BOSE CONSTRUCTIONS,1000000.0,12,Jul,2023,TL7400
BSCPL INFRASTRUCTURE LIMITED,1000000.0,12,Jul,2023,TL7408
BSCPL INFRASTRUCTURE LIMITED,1000000.0,12,Jul,2023,TL7412
BSCPL INFRASTRUCTURE LIMITED,1000000.0,12,Jul,2023,TL7406
BSCPL INFRASTRUCTURE LIMITED,1000000.0,12,Jul,2023,TL7414
BSCPL INFRASTRUCTURE LIMITED,1000000.0,12,Jul,2023,TL7410
BUTTA HOSPITALITIES PVT LTD,1000000.0,12,Jul,2023,TL7402
BUTTA HOSPITALITIES PVT LTD,1000000.0,12,Jul,2023,TL7404
BUTTA HOSPITALITIES PVT LTD,100000.0,12,Jul,2023,OL23844
BUTTA HOSPITALITIES PVT LTD,100000.0,12,Jul,2023,OL23846
BUTTA HOSPITALITIES PVT LTD,100000.0,12,Jul,2023,OL23840
BUTTA HOSPITALITIES PVT LTD,100000.0,12,Jul,2023,OL23842
BUTTA HOSPITALITIES PVT LTD,100000.0,12,Jul,2023,OL23848
BYRAPANENI SHIVARJUN RAO,1000000.0,12,Jul,2023,TL7395
BYRAPANENI SHIVARJUN RAO,1000000.0,12,Jul,2023,TL7393
BYRAPANENI SHIVARJUN RAO,100000.0,12,Jul,2023,OL23838
BYRAPANENI SHIVARJUN RAO,100000.0,12,Jul,2023,OL23830
BYRAPANENI SHIVARJUN RAO,100000.0,12,Jul,2023,OL23832
BYRAPANENI SHIVARJUN RAO,100000.0,12,Jul,2023,OL23834
BYRAPANENI SHIVARJUN RAO,100000.0,12,Jul,2023,OL23836
CYBER HOMES,10000000.0,12,Jul,2023,OC15811
DINESHCHANDRA R AGRAWAL INFRACON PVT LTD,10000000.0,12,Jul,2023,OC13224
DINESHCHANDRA R AGRAWAL INFRACON PVT LTD,10000000.0,12,Jul,2023,OC13217
DINESHCHANDRA R AGRAWAL INFRACON PVT LTD,10000000.0,12,Jul,2023,OC13209
DOYEN ENGINEERING SERVICES PRIVATE,10000000.0,12,Jul,2023,OC15563
EAGLE INFRA INDIA LTD,10000000.0,12,Jul,2023,OC15559
EAGLE INFRA INDIA LTD,10000000.0,12,Jul,2023,OC15557
EAGLE INFRA INDIA LTD,10000000.0,12,Jul,2023,OC15555
EAGLE INFRA INDIA LTD,10000000.0,12,Jul,2023,OC15561
EVEREST ENTERPRISE,1000000.0,12,Jul,2023,TL3487
EVEREST ENTERPRISE,1000000.0,12,Jul,2023,TL3485
GANGADASU BASIVI REDDY,100000.0,12,Jul,2023,OL23884
GANGADASU BASIVI REDDY,100000.0,12,Jul,2023,OL23886
GANGADASU BASIVI REDDY,100000.0,12,Jul,2023,OL23888
GANGADASU BASIVI REDDY,100000.0,12,Jul,2023,OL23890
GANGADASU BASIVI REDDY,100000.0,12,Jul,2023,OL23882
GANGADASU BASIVI REDDY,100000.0,12,Jul,2023,OL23892
GANGADASU BASIVI REDDY,100000.0,12,Jul,2023,OL23878
GANGADASU BASIVI REDDY,100000.0,12,Jul,2023,OL23880
GANGES JUTE PRIVATE LTD,10000000.0,12,Jul,2023,OC12870
GOWREDDY HARIPRASAD REDDY,100000.0,12,Jul,2023,OL18806
GOWREDDY HARIPRASAD REDDY,100000.0,12,Jul,2023,OL23898
GOWREDDY HARIPRASAD REDDY,100000.0,12,Jul,2023,OL18802
GOWREDDY HARIPRASAD REDDY,100000.0,12,Jul,2023,OL23900
GOWREDDY HARIPRASAD REDDY,100000.0,12,Jul,2023,OL18804
HINDYS LAB PVT. LTD. (PREVIOUSLY HIND LI FE SCIENCES PVT LTD),10000000.0,12,Jul,2023,OC14697
HINDYS LAB PVT. LTD. (PREVIOUSLY HIND LI FE SCIENCES PVT LTD),10000000.0,12,Jul,2023,OC14730
HINDYS LAB PVT. LTD. (PREVIOUSLY HIND LI FE SCIENCES PVT LTD),10000000.0,12,Jul,2023,OC14699
HINDYS LAB PVT. LTD. (PREVIOUSLY HIND LI FE SCIENCES PVT LTD),10000000.0,12,Jul,2023,OC14732
HINDYS LAB PVT. LTD. (PREVIOUSLY HIND LI FE SCIENCES PVT LTD),10000000.0,12,Jul,2023,OC14728
ICONICA PROJECTS,10000000.0,12,Jul,2023,OC5936
ISTAMSETTY SONY,1000000.0,12,Jul,2023,TL7417
ISTAMSETTY SONY,100000.0,12,Jul,2023,OL23851
ISTAMSETTY SONY,100000.0,12,Jul,2023,OL23853
KAMNA CREDITS AND PROMOTORS PVT LTD,10000000.0,12,Jul,2023,OC12845
KAMNA CREDITS AND PROMOTORS PVT LTD,10000000.0,12,Jul,2023,OC12851
KAMNA CREDITS AND PROMOTORS PVT LTD,10000000.0,12,Jul,2023,OC12849
KAMNA CREDITS AND PROMOTORS PVT LTD,10000000.0,12,Jul,2023,OC12843
KAMNA CREDITS AND PROMOTORS PVT LTD,10000000.0,12,Jul,2023,OC12847
KARTHIKEYA CONSTRUCTIONS,10000000.0,12,Jul,2023,OC15807
KARTIKEYA INFRA,100000.0,12,Jul,2023,OL23866
KARTIKEYA INFRA,100000.0,12,Jul,2023,OL23874
KARTIKEYA INFRA,100000.0,12,Jul,2023,OL23862
KARTIKEYA INFRA,100000.0,12,Jul,2023,OL23864
KARTIKEYA INFRA,100000.0,12,Jul,2023,OL23858
KARTIKEYA INFRA,100000.0,12,Jul,2023,OL23860
KARTIKEYA INFRA,100000.0,12,Jul,2023,OL23876
KARTIKEYA INFRA,100000.0,12,Jul,2023,OL23856
KARTIKEYA INFRA,100000.0,12,Jul,2023,OL23870
KMK DEVELOPERS PVT LTD ASHISH BHAS,10000000.0,12,Jul,2023,OC5934
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13210
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13221
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13202
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13204
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13223
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13206
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13214
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13216
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13207
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13208
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13211
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13203
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13218
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13215
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13219
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13225
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13222
LCCPROJECTSPRIVATELIMITED,10000000.0,12,Jul,2023,OC13212
LCCPROJECTSPRIVATELIMITED,1000000.0,12,Jul,2023,TL10113
LCCPROJECTSPRIVATELIMITED,1000000.0,12,Jul,2023,TL10124
LCCPROJECTSPRIVATELIMITED,1000000.0,12,Jul,2023,TL10103
LCCPROJECTSPRIVATELIMITED,1000000.0,12,Jul,2023,TL10119
LCCPROJECTSPRIVATELIMITED,1000000.0,12,Jul,2023,TL10130
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14707
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14750
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14765
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14727
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14746
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14773
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14784
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14713
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14794
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14796
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14725
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14740
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14777
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14779
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14733
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14771
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14761
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14781
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14738
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14763
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14800
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14736
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14705
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14731
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14734
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14711
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14709
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14721
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14744
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14786
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14715
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14723
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14790
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14798
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14719
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14757
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14748
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14759
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14775
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14769
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14752
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14792
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14742
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14788
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14767
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14703
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14717
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14729
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14754
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14701
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14737
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14793
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14762
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14735
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14787
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14785
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14741
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14768
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14799
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14756
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14770
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14743
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14789
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14758
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14760
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14783
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14791
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14739
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14795
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14766
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14747
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14749
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14797
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14764
MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000.0,12,Jul,2023,OC14745
MKJ ENTERPRISES LIMITED,10000000.0,12,Jul,2023,OC12859
MKJ ENTERPRISES LIMITED,10000000.0,12,Jul,2023,OC12855
MKJ ENTERPRISES LIMITED,10000000.0,12,Jul,2023,OC12853
MKJ ENTERPRISES LIMITED,10000000.0,12,Jul,2023,OC12861
MKJ ENTERPRISES LIMITED,10000000.0,12,Jul,2023,OC12857
MOUNT EVEREST BREWERIES LIMITED,10000000.0,12,Jul,2023,OC604
MOUNT EVEREST BREWERIES LIMITED,1000000.0,12,Jul,2023,TL1407
MOUNT EVEREST BREWERIES LIMITED,1000000.0,12,Jul,2023,TL1412
MOUNT EVEREST BREWERIES LIMITED,1000000.0,12,Jul,2023,TL1418
MOUNT EVEREST BREWERIES LIMITED,1000000.0,12,Jul,2023,TL1420
MOUNT EVEREST BREWERIES LIMITED,1000000.0,12,Jul,2023,TL1401
MOUNT EVEREST BREWERIES LIMITED,1000000.0,12,Jul,2023,TL1404
MOUNT EVEREST BREWERIES LIMITED,1000000.0,12,Jul,2023,TL1416
MOUNT EVEREST BREWERIES LIMITED,1000000.0,12,Jul,2023,TL1409
MOUNT EVEREST BREWERIES LIMITED,1000000.0,12,Jul,2023,TL1414
MOUNT EVEREST BREWERIES LIMITED,100000.0,12,Jul,2023,OL7003
MOUNT EVEREST BREWERIES LIMITED,100000.0,12,Jul,2023,OL7007
MOUNT EVEREST BREWERIES LIMITED,100000.0,12,Jul,2023,OL7011
MOUNT EVEREST BREWERIES LIMITED,100000.0,12,Jul,2023,OL7017
MOUNT EVEREST BREWERIES LIMITED,100000.0,12,Jul,2023,OL7001
MOUNT EVEREST BREWERIES LIMITED,100000.0,12,Jul,2023,OL7013
MOUNT EVEREST BREWERIES LIMITED,100000.0,12,Jul,2023,OL7005
MOUNT EVEREST BREWERIES LIMITED,100000.0,12,Jul,2023,OL7009
MOUNT EVEREST BREWERIES LIMITED,100000.0,12,Jul,2023,OL7015
NIRANJAN LAL AND SONS HUF,1000000.0,12,Jul,2023,TL14077
NIRANJAN LAL AND SONS HUF,1000000.0,12,Jul,2023,TL14075
NIRANJAN LAL AND SONS HUF,1000000.0,12,Jul,2023,TL14073
NIRANJAN LAL AND SONS HUF,1000000.0,12,Jul,2023,TL14085
NIRANJAN LAL AND SONS HUF,1000000.0,12,Jul,2023,TL14081
NIRANJAN LAL AND SONS HUF,1000000.0,12,Jul,2023,TL14083
NIRANJAN LAL AND SONS HUF,1000000.0,12,Jul,2023,TL14079
NIRANJAN LAL AND SONS HUF,100000.0,12,Jul,2023,OL28806
NIRANJAN LAL AND SONS HUF,100000.0,12,Jul,2023,OL28802
NIRANJAN LAL AND SONS HUF,100000.0,12,Jul,2023,OL28810
NIRANJAN LAL AND SONS HUF,100000.0,12,Jul,2023,OL28808
NIRANJAN LAL AND SONS HUF,100000.0,12,Jul,2023,OL28804
NIRAV MAROTI,1000000.0,12,Jul,2023,TL15252
NIRAV MAROTI,100000.0,12,Jul,2023,OL29626
NIRAV MAROTI,100000.0,12,Jul,2023,OL29634
NIRAV MAROTI,100000.0,12,Jul,2023,OL29630
NIRAV MAROTI,100000.0,12,Jul,2023,OL29628
NIRAV MAROTI,100000.0,12,Jul,2023,OL29632
NVSUBBA RAO,10000000.0,12,Jul,2023,OC15802
NVSUBBA RAO,1000000.0,12,Jul,2023,TL7424
NVSUBBA RAO,1000000.0,12,Jul,2023,TL7426
NVSUBBA RAO,1000000.0,12,Jul,2023,TL7420
NVSUBBA RAO,1000000.0,12,Jul,2023,TL7422
NVSUBBA RAO,1000000.0,12,Jul,2023,TL7418
PCBL LIMITED,10000000.0,12,Jul,2023,OC12862
PCBL LIMITED,10000000.0,12,Jul,2023,OC12868
PCBL LIMITED,10000000.0,12,Jul,2023,OC12866
PCBL LIMITED,10000000.0,12,Jul,2023,OC12864
PCBL LIMITED,10000000.0,12,Jul,2023,OC12860
PRADEEP AGGARWAL,10000000.0,12,Jul,2023,OC13954
PREMIER PLASTIC INDUSTRIES,100000.0,12,Jul,2023,OL23885
PREMIER PLASTIC INDUSTRIES,100000.0,12,Jul,2023,OL23883
PREMIER PLASTIC INDUSTRIES,100000.0,12,Jul,2023,OL23872
PREMIER PLASTIC INDUSTRIES,100000.0,12,Jul,2023,OL23868
PREMIER PLASTIC INDUSTRIES,100000.0,12,Jul,2023,OL23887
PREMIER PLASTIC INDUSTRIES,100000.0,12,Jul,2023,OL23879
PREMIER PLASTIC INDUSTRIES,100000.0,12,Jul,2023,OL23875
PREMIER PLASTIC INDUSTRIES,100000.0,12,Jul,2023,OL23877
PREMIER PLASTIC INDUSTRIES,100000.0,12,Jul,2023,OL23881
R K V FABTECH INDIA PRIVATE LIMITED,1000000.0,12,Jul,2023,TL7394
R K V FABTECH INDIA PRIVATE LIMITED,1000000.0,12,Jul,2023,TL7396
R K V FABTECH INDIA PRIVATE LIMITED,1000000.0,12,Jul,2023,TL7392
R K V FABTECH INDIA PRIVATE LIMITED,1000000.0,12,Jul,2023,TL7390
R N CONSTRUCTIONS,10000000.0,12,Jul,2023,OC14693
R N CONSTRUCTIONS,10000000.0,12,Jul,2023,OC14695
R V SUBRAHAMANYAM ISTAMSETTY,1000000.0,12,Jul,2023,TL7416
R V SUBRAHAMANYAM ISTAMSETTY,100000.0,12,Jul,2023,OL23854
R V SUBRAHAMANYAM ISTAMSETTY,100000.0,12,Jul,2023,OL23850
R V SUBRAHAMANYAM ISTAMSETTY,100000.0,12,Jul,2023,OL23852
RAMESH KRISHNA ENGINEERS PRIVATE LIMITED,1000000.0,12,Jul,2023,TL7397
RAMESH KRISHNA ENGINEERS PRIVATE LIMITED,1000000.0,12,Jul,2023,TL7399
RASHMI CEMENT LTD,10000000.0,12,Jul,2023,OC12865
RASHMI CEMENT LTD,10000000.0,12,Jul,2023,OC12871
RASHMI CEMENT LTD,10000000.0,12,Jul,2023,OC12867
RASHMI CEMENT LTD,10000000.0,12,Jul,2023,OC12863
RASHMI CEMENT LTD,10000000.0,12,Jul,2023,OC12869
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15821
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15822
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15823
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15824
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15825
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15851
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15820
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15817
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15819
SHRI SHAMLAJI SALES PRIVATE LIMITED,10000000.0,12,Jul,2023,OC15815
SIAN INFRA AND REALCON LLP,1000000.0,12,Jul,2023,TL7431
SIAN INFRA AND REALCON LLP,1000000.0,12,Jul,2023,TL7429
SIAN INFRA AND REALCON LLP,100000.0,12,Jul,2023,OL23893
SIAN INFRA AND REALCON LLP,100000.0,12,Jul,2023,OL23889
SIAN INFRA AND REALCON LLP,100000.0,12,Jul,2023,OL23891
SIAN INFRA AND REALCON LLP,100000.0,12,Jul,2023,OL23897
SIAN INFRA AND REALCON LLP,100000.0,12,Jul,2023,OL23895
SLRV HOMES LLP,10000000.0,12,Jul,2023,OC14689
SLRV HOMES LLP,10000000.0,12,Jul,2023,OC14686
SOM DISTILERIES PRIVATE LTD,10000000.0,12,Jul,2023,OC601
SR DEVELOPERS,10000000.0,12,Jul,2023,OC14691
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),10000000.0,12,Jul,2023,OC15804
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),10000000.0,12,Jul,2023,OC15808
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),10000000.0,12,Jul,2023,OC15812
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000.0,12,Jul,2023,TL7434
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000.0,12,Jul,2023,TL7430
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000.0,12,Jul,2023,TL7428
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000.0,12,Jul,2023,TL7436
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000.0,12,Jul,2023,TL7432
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000.0,12,Jul,2023,OL23867
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000.0,12,Jul,2023,OL23871
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000.0,12,Jul,2023,OL23873
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000.0,12,Jul,2023,OL23869
SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000.0,12,Jul,2023,OL23865
SRI SIDDARTHA CONSTRUCTIONS,10000000.0,12,Jul,2023,OC15806
SRI VIGNEWARA CONSTRUCTIONS,100000.0,12,Jul,2023,OL23894
